data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8058338,170,COL7648,7648,"01 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Dagua,,Dagua,3.6569,-76.6886,1,"El Tiempo (Colombia)",National,"On 1 June 2021, in Dagua (Valle del Cauca), protesters blocked the streets during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058349,170,COL7615,7615,"01 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Cartagena,10.3917,-75.4824,1,"El Universal (Colombia)",National,"On 1 June 2021, in Cartagena (Bolivar), peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. The group marched through several areas of the city. [size=no report]",0,1623094937,COL
8058542,170,COL7640,7640,"01 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Labour Group (Colombia)",6,60,"South America",Colombia,"Norte de Santander",Cucuta,,Cucuta,7.8939,-72.5078,1,"La Opinion (Colombia)",Subnational,"On 1 June 2021, in Cucuta (Norte de Santander), clothing manufacturers protested against the blockade of the national roads. Protesters claimed the protests delayed the delivery of supplies to produce their products and demanded government support. [size=no report]",0,1623094937,COL
8058665,170,COL7616,7616,"01 June 2021",2021,2,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Farmers (Colombia)",6,60,"South America",Colombia,Bolivar,"Santa Rosa",,"Santa Rosa",10.4472,-75.3697,1,"Vanguardia Liberal",National,"Around 1 June 2021, in Santa Rosa (Bolivar), 300 farmers peacefully protested during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. The group gathered from several rural areas to march in the direction of the city of Barrancabermeja (Santander). [size=300]",0,1623094937,COL
8068628,170,COL7769,7769,"01 June 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Farmers (Colombia)",6,60,"South America",Colombia,Santander,Barrancabermeja,,Barrancabermeja,7.065,-73.85,1,"Vanguardia Liberal",Subnational,"On 1 June 2021, in Barrancabermeja (Santander), around 1000 farmers occupied the Colegio Industrial campus to demand health, education, infrastructure, and mining reforms in nearby Bolivar department. [size=around 1000]",0,1623696136,COL
8058034,170,COL7582,7582,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - San Cristobal",4.5593,-74.0874,1,"El Tiempo (Colombia); El Espectador",National,"On 31 May 2021, in Bogota - San Cristobal (Bogota, D.C.), between 20 to 100 peaceful protesters rallied near the Portal 20 de Julio during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=between 20 to 100]",0,1623094936,COL
8058037,170,COL7592,7592,"31 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,Cundinamarca,Facatativa,,Facatativa,4.8097,-74.3541,1,"El Colombiano; El Universal (Colombia)",National,"On 31 May 2021, in Facatativa (Cundinamarca), rioters and police forces clashed during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Demonstrators used rock against the officers, which responded using tear gas and stun grenades. 32 people were reported injured and hospitalized, including 10 police officers. Police arrested 26 people. [size=no report]",0,1623094936,COL
8058037,170,COL7592,7592,"31 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)",,1,15,"South America",Colombia,Cundinamarca,Facatativa,,Facatativa,4.8097,-74.3541,1,"El Colombiano; El Universal (Colombia)",National,"On 31 May 2021, in Facatativa (Cundinamarca), rioters and police forces clashed during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Demonstrators used rock against the officers, which responded using tear gas and stun grenades. 32 people were reported injured and hospitalized, including 10 police officers. Police arrested 26 people. [size=no report]",0,1623094936,COL
8058039,170,COL7596,7596,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Bari Indigenous Group (Colombia)",6,60,"South America",Colombia,"Norte de Santander",Cucuta,,Cucuta,7.8939,-72.5078,1,"El Tiempo (Colombia); Vanguardia Liberal",National,"On 31 May 2021, in Cucuta (Norte de Santander), more than 1,500 Bari indigenous people gathered to demand the extension of indigenous reserve areas in the Catatumbo sub-region. Additionally, the group raised concerns over the environmental impact of chemicals used by the government to eliminate coca crops. [size=more than 1,500]",0,1623094936,COL
8058041,170,COL7602,7602,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Buga,,"Guadalajara de Buga",3.9,-76.3019,2,"El Pais (Colombia); El Tiempo (Colombia)",National,"On 31 May 2021, in Guadalajara de Buga municipality (Valle del Cauca), peaceful protesters rallied on the road that connects the municipal seat with the city of Santiago de Cali during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Protesters blocked the road for several days. Following negotiations with security forces, the group allowed the traffic of vehicles. [size=no reports]",0,1623094936,COL
8058195,170,COL7585,7585,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Usme",4.4725,-74.1264,1,"El Espectador",National,"On 31 May 2021, in Bogota - Usme (Bogota, D.C.), approximately 50 peaceful protesters rallied near the Puente Dignidad during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=approximately 50]",0,1623094937,COL
8058196,170,COL7577,7577,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Ciudad Bolivar",4.4825,-74.162,1,"El Espectador",National,"On 31 May 2021, in Bogota - Ciudad Bolivar (Bogota, D.C.), peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058202,170,COL7580,7580,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Misak Indigenous Group (Colombia)",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Kennedy",4.6165,-74.146,1,"El Espectador",National,"On 31 May 2021, in Bogota - Kennedy (Bogota, D.C.), nearly 800 peaceful protesters, including Misak indigenous people, rallied near the Portal Americas during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=nearly 800]",0,1623094937,COL
8058203,170,COL7583,7583,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Suba",4.7441,-74.0966,1,"El Espectador",National,"On 31 May 2021, in Bogota - Suba (Bogota, D.C.), between 20 to 100 peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=between 20 to 100]",0,1623094937,COL
8058206,170,COL7584,7584,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Tunjuelito",4.5564,-74.1224,1,"El Espectador",National,"On 31 May 2021, in Bogota - Tunjuelito (Bogota, D.C.), between 10 to 20 peaceful protesters rallied near the Portal Molinos during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=between 10 to 20]",0,1623094937,COL
8058210,170,COL7578,7578,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Engativa",4.7011,-74.1131,1,"El Espectador",National,"On 31 May 2021, in Bogota - Engativa (Bogota, D.C.), peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058211,170,COL7593,7593,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,Cundinamarca,Soacha,,Soacha,4.5855,-74.2145,1,"El Espectador",National,"On 31 May 2021, in Soacha (Cundinamarca), approximately 100 peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=approximately 100]",0,1623094937,COL
8058214,170,COL7579,7579,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Fontibon",4.6747,-74.1448,1,"El Espectador",National,"On 31 May 2021, in Bogota - Fontibon (Bogota, D.C.), 80 peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=80]",0,1623094937,COL
8058216,170,COL7581,7581,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Rafael Uribe Uribe",4.572,-74.1124,1,"El Espectador",National,"On 31 May 2021, in Bogota - Rafael Uribe Uribe (Bogota, D.C.), about 50 peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=about 50]",0,1623094937,COL
8058233,170,COL7600,7600,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,Tolima,Ibague,,Ibague,4.4396,-75.1937,1,"El Nuevo Dia (Colombia)",National,"On 31 May 2021, in Ibague (Tolima), peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. A group of young people blocked the streets for several hours while displaying a banner that supports the general strike. [size=no report]",0,1623094937,COL
8058238,170,COL7608,7608,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Guacari,,Guacari,3.763,-76.3345,1,"El Pais (Colombia)",National,"On 31 May 2021, in Guacari (Valle del Cauca), protesters blocked the streets during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058239,170,COL7606,7606,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca","El Cerrito",,"El Cerrito",3.6843,-76.3117,1,"El Pais (Colombia)",National,"On 31 May 2021, in El Cerrito (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058240,170,COL7607,7607,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Florida,,Florida,3.3239,-76.2345,1,"El Pais (Colombia)",National,"On 31 May 2021, in Florida (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058244,170,COL7604,7604,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Candelaria,,Candelaria,3.4078,-76.3464,1,"El Pais (Colombia)",National,"On 31 May 2021, in Candelaria (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058245,170,COL7609,7609,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Palmira,,Palmira,3.5323,-76.2986,1,"El Pais (Colombia)",National,"On 31 May 2021, in Palmira (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058246,170,COL7612,7612,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Yumbo,,Yumbo,3.529,-76.4998,1,"El Pais (Colombia)",National,"On 31 May 2021, in Yumbo (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058247,170,COL7605,7605,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Dagua,,Dagua,3.6569,-76.6886,1,"El Pais (Colombia)",National,"On 31 May 2021, in Dagua (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058248,170,COL7611,7611,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Roldanillo,,Roldanillo,4.4136,-76.1523,1,"El Pais (Colombia)",National,"On 31 May 2021, in Roldanillo (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058249,170,COL7610,7610,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Pradera,,Pradera,3.4198,-76.2418,1,"El Pais (Colombia)",National,"On 31 May 2021, in Pradera (Valle del Cauca), protesters blocked the roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. [size=no report]",0,1623094937,COL
8058267,170,COL7576,7576,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,"El Tiempo (Colombia)",National,"On 31 May 2021, in Barranquilla (Atlantico), dozens of citizens protested against increasing cases of police brutality reported during the ongoing political unrest. The group demanded the right for citizens to protests and raised awareness on the growing number of reports of missing protesters. [size=dozens]",0,1623094937,COL
8058318,170,COL7588,7588,"31 May 2021",2021,2,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Farmers (Colombia)",6,60,"South America",Colombia,Cesar,Curumani,,Curumani,9.2018,-73.541,2,"El Tiempo (Colombia)",National,"Around 31 May 2021, in Curumani municipality (Cesar), peaceful protesters rallied during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Farmers blocked rural roads near the municipal seat for several days. [size=no report]",0,1623094937,COL
8058319,170,COL7595,7595,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee; Indigenous Group (Colombia); Labour Group (Colombia)",6,60,"South America",Colombia,Huila,Neiva,,Neiva,2.9356,-75.2777,1,"El Tiempo (Colombia)",National,"On 31 May 2021, in Neiva (Huila), peaceful protesters rallied near the Santander Bridge during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Truck drivers, indigenous people, and other citizens blocked the street for several days. [size=no report]",0,1623094937,COL
8058335,170,COL7601,7601,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Valle del Cauca",Andalucia,,Andalucia,4.1706,-76.1664,2,"El Tiempo (Colombia)",National,"On 31 May 2021, in Andalucia municipality (Valle del Cauca), peaceful protesters rallied on the road that connects the municipal seat with the city of Santiago de Cali during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Protesters blocked the road for several days. Following negotiations with security forces, the group allowed the traffic of vehicles. [size=no reports]",0,1623094937,COL
8058350,170,COL7587,7587,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Women (Colombia)",6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Cartagena,10.3917,-75.4824,1,"El Universal (Colombia)",National,"On 31 May 2021, in Cartagena municipality (Bolivar), women and feminist organizations participated in an anti-government protest. The group condemned gender-based violence, particularly in the context of the ongoing political unrest. The group gathered in the city center to demand justice for the victims of sexual violence, femicide, and women victims of the armed conflict in Colombia. [size=no report]",0,1623094937,COL
8058351,170,COL7586,7586,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Women (Colombia)",6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Cartagena,10.3917,-75.4824,2,"El Universal (Colombia)",National,"On 31 May 2021, near Cartagena municipality (Bolivar), women and feminist organizations participated in an anti-government protest. The group condemned gender-based violence, particularly in the context of the ongoing political unrest. The group organized a candle vigil on the Route 90 to demand justice for the victims of sexual violence, femicide, and women victims of the armed conflict in Colombia. [size=no report]",0,1623094937,COL
8058663,170,COL7599,7599,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,"Vanguardia Liberal",Subnational,"On 31 May 2021, in Bucaramanga (Santander), citizens protested against the increasing violence and insecurity registered in the city in the context of the ongoing political unrest. The group marched through the streets to reject acts of vandalism and the blockage of the national roads. [size=no report]",0,1623094937,COL
8058667,170,COL7598,7598,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Labour Group (Colombia)",6,60,"South America",Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,"Vanguardia Liberal",Subnational,"On 31 May 2021, in Bucaramanga (Santander), shoe manufacturers protested against changes in the tax system introduced by the local government. Protesters gathered near the city hall and demanded modifications in the law as the new decree would affect their base income. [size=no report]",0,1623094937,COL
8068627,170,COL7768,7768,"31 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Farmers (Colombia)",6,60,"South America",Colombia,Santander,Barrancabermeja,,Barrancabermeja,7.065,-73.85,1,"Vanguardia Liberal",Subnational,"On 31 May 2021, in Barrancabermeja (Santander), around 1000 farmers occupied the Colegio Industrial campus to demand health, education, infrastructure, and mining reforms in nearby Bolivar department. [size=around 1000]",0,1623696136,COL
8266811,170,COL7597,7597,"31 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee; Afro-Colombian Ethnic Group (Colombia); Farmers (Colombia); Indigenous Group (Colombia)",5,15,"South America",Colombia,Putumayo,Villagarzon,,Villagarzon,1.0289,-76.6172,1,"INDEPAZ; El Tiempo (Colombia); El Espectador",Other-National,"On 31 May 2021, in Villagarzon (Putumayo), demonstrators and military forces clashed during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Farmers, indigenous people, and Afro-Colombian groups stormed into an oil field complex, resulting in two military soldiers injured. Moreover, one indigenous person got killed when member of the DIRAN police forces opened fire on demonstrators. Social organizations have reported at least 5 people injured. 1 fatality. [size=no report]",1,1624909547,COL
8266811,170,COL7597,7597,"31 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-) DIRAN: Anti-Narcotics Directorate","Military Forces of Colombia (2018-)",1,15,"South America",Colombia,Putumayo,Villagarzon,,Villagarzon,1.0289,-76.6172,1,"INDEPAZ; El Tiempo (Colombia); El Espectador",Other-National,"On 31 May 2021, in Villagarzon (Putumayo), demonstrators and military forces clashed during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms, among others. Farmers, indigenous people, and Afro-Colombian groups stormed into an oil field complex, resulting in two military soldiers injured. Moreover, one indigenous person got killed when member of the DIRAN police forces opened fire on demonstrators. Social organizations have reported at least 5 people injured. 1 fatality. [size=no report]",1,1624909547,COL
8058033,170,COL7566,7566,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Bolivar,"Cartagena de Indias",,Cartagena,10.3917,-75.4824,1,"El Colombiano; El Universal (Colombia)",National,"On 30 May 2021, in Cartagena (Bolivar), protesters marched to show support for the police and military and to reject the violence and blockades that have accompanied some National Strike demonstrations over the course of the previous month. [size=no report]",0,1623094936,COL
8058167,170,COL7559,7559,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,"Diario La Libertad",Subnational,"On 30 May 2021, in Barranquilla (Atlantico), citizens protested against acts of violence perpetrated by state actors and security forces. The group gathered and displayed pictures of victims of extrajudicial killings and forced disappearances. Protesters demanded justice for the victims. [size=no report]",0,1623094936,COL
8058261,170,COL7557,7557,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)",,6,60,"South America",Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Medellin (Antioquia), 3000 protesters gathered in El Poblado park to march in opposition to the National Strike and to the blockades and vandalism that have accompanied it in some areas of the city. [size=3000]",0,1623094937,COL
8058264,170,COL7558,7558,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","Labour Group (Colombia)",6,60,"South America",Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Barranquilla (Atlantico), dozens of business owners marched in opposition to the National Strike and to demand an end to the road blockages it has caused. [size=dozens]",0,1623094937,COL
8058269,170,COL7560,7560,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CD: Democratic Centre",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Chapinero",4.6353,-74.0661,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Chapinero (Bogota, D.C.), hundreds of protesters organized by the Democratic Centre party gathered at the intersection of 7th Avenue and 72nd Street to show support for the police and to denounce violence and vandalism during the National Strike. [size=hundreds]",0,1623094937,COL
8058275,170,COL7561,7561,"30 May 2021",2021,1,Riots,"Violent demonstration","Rioters (Colombia)","CNP: National Strike Committee",5,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Kennedy",4.6165,-74.146,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Kennedy (Bogota, D.C.), violence and rioting broke out when police intervened to disperse demonstrators attempting to set fire to a public bus. Some demonstrators responded by attacking police with stones and bricks, while others attempted to protect the police officers and de-escalate the situation. The event occurred during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
8058275,170,COL7561,7561,"30 May 2021",2021,1,Riots,"Violent demonstration","Police Forces of Colombia (2018-)",,1,15,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Kennedy",4.6165,-74.146,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Kennedy (Bogota, D.C.), violence and rioting broke out when police intervened to disperse demonstrators attempting to set fire to a public bus. Some demonstrators responded by attacking police with stones and bricks, while others attempted to protect the police officers and de-escalate the situation. The event occurred during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
8058280,170,COL7562,7562,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Rafael Uribe Uribe",4.572,-74.1124,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Rafael Uribe Uribe (Bogota, D.C.), protesters blocked roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
8058281,170,COL7572,7572,"30 May 2021",2021,1,Protests,"Protest with intervention","Protesters (Colombia)","CNP: National Strike Committee",6,16,"South America",Colombia,"Valle del Cauca",Andalucia,,Andalucia,4.1706,-76.1664,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Andalucia (Valle del Cauca), military and police forces dispersed protesters blocking roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
8058281,170,COL7572,7572,"30 May 2021",2021,1,Protests,"Protest with intervention","Police Forces of Colombia (2018-)","Military Forces of Colombia (2018-)",1,16,"South America",Colombia,"Valle del Cauca",Andalucia,,Andalucia,4.1706,-76.1664,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Andalucia (Valle del Cauca), military and police forces dispersed protesters blocking roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
8058284,170,COL7563,7563,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,66,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Santa Fe",4.6113,-74.0592,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Santa Fe (Bogota, D.C.), protesters gathered in the National Park during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. The demonstrators verbally confronted counter-protesters marching from pro-police rallies organized by the Democratic Centre party, but no violence occurred. [size=no report]",0,1623094937,COL
8058284,170,COL7563,7563,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CD: Democratic Centre",6,66,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Santa Fe",4.6113,-74.0592,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Santa Fe (Bogota, D.C.), protesters gathered in the National Park during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. The demonstrators verbally confronted counter-protesters marching from pro-police rallies organized by the Democratic Centre party, but no violence occurred. [size=no report]",0,1623094937,COL
8058286,170,COL7564,7564,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Suba",4.7441,-74.0966,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Suba (Bogota, D.C.), protesters blocked roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
8058289,170,COL7565,7565,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CD: Democratic Centre",6,60,"South America",Colombia,"Bogota, D.C.","Bogota, D.C.",,"Bogota - Teusaquillo",4.6411,-74.0857,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Bogota - Teusaquillo (Bogota, D.C.), hundreds of protesters organized by the Democratic Centre party gathered at the Monument to the Fallen to show support for the police and to denounce violence and vandalism during the National Strike. [size=hundreds]",0,1623094937,COL
8058315,170,COL7567,7567,"30 May 2021",2021,1,Protests,"Peaceful protest","Protesters (Colombia)","CNP: National Strike Committee",6,60,"South America",Colombia,Cesar,Aguachica,,Aguachica,8.3103,-73.599,1,"El Tiempo (Colombia)",National,"On 30 May 2021, in Aguachica (Cesar), demonstrators blocked roads during ongoing anti-government demonstrations called by the National Strike Committee to demand health, education, and security reforms among others. [size=no report]",0,1623094937,COL
